N_Fijo,CODIGO_VT,Ref_Catastral_Fin,AFORO,VALORCATASTRAL,COEFICIENTE_CATASTRAL,TASA_VIVIENDA,PLUS_VIVIENDA_TURISTICA,TASA_TOTAL,VALORCATASTRAL_NUM,COEFICIENTE_CATASTRAL_NUM,TASA_VIVIENDA_NUM,TASA_TOTAL_NUM,FINCA,HOJA,INMUEBLE,CONTROL,HOJA_BASE,ZONA
1007954,496751,7230003BC5972N0001QB,8,"61.452,74","1,071","134,64",160,"294,64",61452.74,1.071,134.64,294.64,7230003,BC5972N,0001,QB,BC5972,Tosalet / Cap Martí
1016697,490971,6633006BC5963S0001ZK,8,"62.039,84","1,081","134,73",160,"294,73",62039.84,1.081,134.73,294.73,6633006,BC5963S,0001,ZK,BC5963,Puerto / Aduanas
1000181,510463,5939406BC5953N0001UY,8,"62.087,30","1,082","134,74",160,"294,74",62087.3,1.082,134.74,294.74,5939406,BC5953N,0001,UY,BC5953,Arenal / Canal / Montañar
1016936,495435,6734807BC5963S0001DK,8,"62.116,79","1,083","134,74",160,"294,74",62116.79,1.083,134.74,294.74,6734807,BC5963S,0001,DK,BC5963,Puerto / Aduanas
1024503,496267,7015711BC5971N0001XE,8,"62.138,68","1,083","134,75",160,"294,75",62138.68,1.083,134.75,294.75,7015711,BC5971N,0001,XE,BC5971,Tosalet / Cap Martí
1004281,495137,8919719BC5981N0001OU,8,"62.347,49","1,087","134,78",160,"294,78",62347.49,1.087,134.78,294.78,8919719,BC5981N,0001,OU,BC5981,Portitxol / Toscal / Trencall
1021063,499302,9787927BC4998N0001RE,8,"62.376,88","1,087","134,78",160,"294,78",62376.88,1.087,134.78,294.78,9787927,BC4998N,0001,RE,BC4998,Les Fonts / Castellans
1005676,500030,9686139BC4998N0001PE,8,"62.399,27","1,087","134,79",160,"294,79",62399.27,1.087,134.79,294.79,9686139,BC4998N,0001,PE,BC4998,Les Fonts / Castellans
1007563,493881,2375111BC5927S0001RQ,8,"62.559,61","1,090","134,81",160,"294,81",62559.61,1.09,134.81,294.81,2375111,BC5927S,0001,RQ,BC5927,Rafalet / Lluca / Covatelles
1027441,477300,4833317BC5943S0001JP,8,"62.672,73","1,092","134,83",160,"294,83",62672.73,1.092,134.83,294.83,4833317,BC5943S,0001,JP,BC5943,Casco urbano / Pueblo
1016771,506116,6836009BC5963N0001QP,8,"62.705,89","1,093","134,84",160,"294,84",62705.89,1.093,134.84,294.84,6836009,BC5963N,0001,QP,BC5963,Puerto / Aduanas
1001486,486463,5656507BC5955N0043FQ,8,"62.788,45","1,094","134,85",160,"294,85",62788.45,1.094,134.85,294.85,5656507,BC5955N,0043,FQ,BC5955,Arenal / Canal / Montañar
1012337,473727,6947801BC5964N0016TH,8,"62.851,93","1,095","134,86",160,"294,86",62851.93,1.095,134.86,294.86,6947801,BC5964N,0016,TH,BC5964,Puerto / Aduanas
1006559,490463,3838220BC5933N0001WZ,8,"62.854,90","1,095","134,86",160,"294,86",62854.9,1.095,134.86,294.86,3838220,BC5933N,0001,WZ,BC5933,Casco urbano / Pueblo
1008878,477911,2963027BC5936S0001QA,8,"63.016,06","1,098","134,88",160,"294,88",63016.06,1.098,134.88,294.88,2963027,BC5936S,0001,QA,BC5936,Casco urbano / Pueblo
1017690,433761,0025036BC4955N0001JT,8,"63.591,66","1,108","134,97",160,"294,97",63591.66,1.108,134.97,294.97,0025036,BC4955N,0001,JT,BC4955,Les Fonts / Castellans
1022592,487458,5170805BC5957S0006JK,8,"63.905,66","1,114","135,02",160,"295,02",63905.66,1.114,135.02,295.02,5170805,BC5957S,0006,JK,BC5957,Arenal / Canal / Montañar
1000456,465944,4941507BC5944S0001WR,8,"63.920,76","1,114","135,03",160,"295,03",63920.76,1.114,135.03,295.03,4941507,BC5944S,0001,WR,BC5944,Casco urbano / Pueblo
1017112,437310,7735504BC5973S0001GX,8,"63.922,84","1,114","135,03",160,"295,03",63922.84,1.114,135.03,295.03,7735504,BC5973S,0001,GX,BC5973,Tosalet / Cap Martí
1007131,445924,6623324BC5962S0001FQ,8,"64.007,81","1,116","135,04",160,"295,04",64007.81,1.116,135.04,295.04,6623324,BC5962S,0001,FQ,BC5962,Puerto / Aduanas
1003575,482923,1975805BC5917N0001DS,8,"64.331,39","1,121","135,09",160,"295,09",64331.39,1.121,135.09,295.09,1975805,BC5917N,0001,DS,BC5917,Montgó / Toscamar
1012531,502697,5337404BC5953N0001RY,8,"64.575,90","1,125","135,13",160,"295,13",64575.9,1.125,135.13,295.13,5337404,BC5953N,0001,RY,BC5953,Arenal / Canal / Montañar
1000318,508591,5941508BC5954S0001QI,8,"64.615,08","1,126","135,13",160,"295,13",64615.08,1.126,135.13,295.13,5941508,BC5954S,0001,QI,BC5954,Arenal / Canal / Montañar
1004412,495632,9016803BC5981N0001SU,8,"64.649,15","1,127","135,14",160,"295,14",64649.15,1.127,135.14,295.14,9016803,BC5981N,0001,SU,BC5981,Portitxol / Toscal / Trencall
1004196,483237,8821017BC5982S0001SO,8,"64.742,43","1,128","135,15",160,"295,15",64742.43,1.128,135.15,295.15,8821017,BC5982S,0001,SO,BC5982,Costa Nova / Balcón al Mar / Ambolo
1016043,482957,8783527BC4988S0001QU,8,"64.760,74","1,129","135,16",160,"295,16",64760.74,1.129,135.16,295.16,8783527,BC4988S,0001,QU,BC4988,Les Fonts / Castellans
1015588,478217,3838203BC5933N0001KZ,8,"64.991,99","1,133","135,19",160,"295,19",64991.99,1.133,135.19,295.19,3838203,BC5933N,0001,KZ,BC5933,Casco urbano / Pueblo
1018557,498637,5533710BC5953S0001UF,8,"65.050,24","1,134","135,20",160,"295,20",65050.24,1.134,135.2,295.2,5533710,BC5953S,0001,UF,BC5953,Arenal / Canal / Montañar
1006661,507224,2279914BC5927N0001XH,8,"65.239,24","1,137","135,23",160,"295,23",65239.24,1.137,135.23,295.23,2279914,BC5927N,0001,XH,BC5927,Rafalet / Lluca / Covatelles
1006799,510906,7816203BC5971N0001DE,8,"65.257,01","1,137","135,24",160,"295,24",65257.01,1.137,135.24,295.24,7816203,BC5971N,0001,DE,BC5971,Tosalet / Cap Martí
1017277,477393,7234211BC5973S0001TX,8,"65.274,60","1,138","135,24",160,"295,24",65274.6,1.138,135.24,295.24,7234211,BC5973S,0001,TX,BC5973,Tosalet / Cap Martí
1017422,480857,1868565BC5917S0001XB,8,"65.314,40","1,138","135,24",160,"295,24",65314.4,1.138,135.24,295.24,1868565,BC5917S,0001,XB,BC5917,Montgó / Toscamar
1011596,456438,03082A026001440001LK,8,"65.465,34","1,141","135,27",160,"295,27",65465.34,1.141,135.27,295.27,03082A0,2600144,0001,LK,260014,Sin clasificar / revisar
1027227,491347,3117914BC5931N0001UP,8,"65.476,19","1,141","135,27",160,"295,27",65476.19,1.141,135.27,295.27,3117914,BC5931N,0001,UP,BC5931,Casco urbano / Pueblo
1030340,473201,4342903BC5944S0001SR,8,"65.487,54","1,141","135,27",160,"295,27",65487.54,1.141,135.27,295.27,4342903,BC5944S,0001,SR,BC5944,Casco urbano / Pueblo
1012489,508422,11953C0BC5917N0001KS,8,"65.529,95","1,142","135,28",160,"295,28",65529.95,1.142,135.28,295.28,11953C0,BC5917N,0001,KS,BC5917,Montgó / Toscamar
1019033,459004,7616012BC5971N0001YE,8,"65.532,35","1,142","135,28",160,"295,28",65532.35,1.142,135.28,295.28,7616012,BC5971N,0001,YE,BC5971,Tosalet / Cap Martí
1027301,493108,7818808BC5971N0001ME,8,"65.898,80","1,148","135,34",160,"295,34",65898.8,1.148,135.34,295.34,7818808,BC5971N,0001,ME,BC5971,Tosalet / Cap Martí
1005997,483471,6236301BC5963N0001SP,8,"65.956,33","1,149","135,35",160,"295,35",65956.33,1.149,135.35,295.35,6236301,BC5963N,0001,SP,BC5963,Puerto / Aduanas
1017278,504430,7533601BC5973S0001ZX,8,"66.019,09","1,151","135,36",160,"295,36",66019.09,1.151,135.36,295.36,7533601,BC5973S,0001,ZX,BC5973,Tosalet / Cap Martí
1013732,510970,3981116BC5938S0001YX,8,"66.030,84","1,151","135,36",160,"295,36",66030.84,1.151,135.36,295.36,3981116,BC5938S,0001,YX,BC5938,Casco urbano / Pueblo
1005660,478233,6830403BC5962N0001WH,8,"66.139,30","1,153","135,37",160,"295,37",66139.3,1.153,135.37,295.37,6830403,BC5962N,0001,WH,BC5962,Puerto / Aduanas
1021619,509526,4877001BC5947N0090KJ,8,"66.164,75","1,153","135,38",160,"295,38",66164.75,1.153,135.38,295.38,4877001,BC5947N,0090,KJ,BC5947,Casco urbano / Pueblo
1028376,425996,6427519BC5962N0001JH,8,"66.213,23","1,154","135,39",160,"295,39",66213.23,1.154,135.39,295.39,6427519,BC5962N,0001,JH,BC5962,Puerto / Aduanas
1007359,504021,7521213BC5972S0001KT,8,"66.268,21","1,155","135,39",160,"295,39",66268.21,1.155,135.39,295.39,7521213,BC5972S,0001,KT,BC5972,Tosalet / Cap Martí
1011873,480307,9580916BC4998S0001TA,8,"66.433,59","1,158","135,42",160,"295,42",66433.59,1.158,135.42,295.42,9580916,BC4998S,0001,TA,BC4998,Les Fonts / Castellans
1017657,505504,4729008BC5942N0001MI,8,"66.548,44","1,160","135,44",160,"295,44",66548.44,1.16,135.44,295.44,4729008,BC5942N,0001,MI,BC5942,Casco urbano / Pueblo
1017024,452956,6627806BC5962N0001GH,8,"66.633,29","1,161","135,45",160,"295,45",66633.29,1.161,135.45,295.45,6627806,BC5962N,0001,GH,BC5962,Puerto / Aduanas
1017062,418449,6227713BC5962N0001PH,8,"66.642,60","1,161","135,45",160,"295,45",66642.6,1.161,135.45,295.45,6227713,BC5962N,0001,PH,BC5962,Puerto / Aduanas
1005041,442983,4837804BC5943N0001DW,8,"66.689,32","1,162","135,46",160,"295,46",66689.32,1.162,135.46,295.46,4837804,BC5943N,0001,DW,BC5943,Casco urbano / Pueblo
1018228,485505,1533906BC5913S0001MZ,8,"66.756,55","1,163","135,47",160,"295,47",66756.55,1.163,135.47,295.47,1533906,BC5913S,0001,MZ,BC5913,Montgó / Toscamar
1012721,488865,9084303BC4998S0001BA,8,"67.030,98","1,168","135,51",160,"295,51",67030.98,1.168,135.51,295.51,9084303,BC4998S,0001,BA,BC4998,Les Fonts / Castellans
1006399,467014,6436206BC5963N0001FP,8,"67.037,52","1,168","135,51",160,"295,51",67037.52,1.168,135.51,295.51,6436206,BC5963N,0001,FP,BC5963,Puerto / Aduanas
1004300,489602,9414005BC5991S0001WL,8,"67.051,65","1,169","135,52",160,"295,52",67051.65,1.169,135.52,295.52,9414005,BC5991S,0001,WL,BC5991,Costa Nova / Balcón al Mar / Ambolo
1011256,508774,5372012BC5957S0013LX,8,"67.076,20","1,169","135,52",160,"295,52",67076.2,1.169,135.52,295.52,5372012,BC5957S,0013,LX,BC5957,Arenal / Canal / Montañar
1017026,465242,6939313BC5963N0001YP,8,"67.090,02","1,169","135,52",160,"295,52",67090.02,1.169,135.52,295.52,6939313,BC5963N,0001,YP,BC5963,Puerto / Aduanas
1017450,438544,7824119BC5972S0001DT,8,"67.093,90","1,169","135,52",160,"295,52",67093.9,1.169,135.52,295.52,7824119,BC5972S,0001,DT,BC5972,Tosalet / Cap Martí
1019736,494279,5180411BC5958S0023TM,8,"67.348,76","1,174","135,56",160,"295,56",67348.76,1.174,135.56,295.56,5180411,BC5958S,0023,TM,BC5958,Arenal / Canal / Montañar
1003783,479792,8414434BC5981S0001QG,8,"67.377,02","1,174","135,57",160,"295,57",67377.02,1.174,135.57,295.57,8414434,BC5981S,0001,QG,BC5981,Portitxol / Toscal / Trencall
1023117,481585,7824403BC5972S0001MT,8,"67.699,85","1,180","135,62",160,"295,62",67699.85,1.18,135.62,295.62,7824403,BC5972S,0001,MT,BC5972,Tosalet / Cap Martí
1019603,498378,4778301BC5947N0076SO,8,"67.725,62","1,180","135,62",160,"295,62",67725.62,1.18,135.62,295.62,4778301,BC5947N,0076,SO,BC5947,Casco urbano / Pueblo
1002398,506183,6749501BC5964N0100OY,8,"67.914,69","1,184","135,65",160,"295,65",67914.69,1.184,135.65,295.65,6749501,BC5964N,0100,OY,BC5964,Puerto / Aduanas
1027216,502760,3117925BC5931N0001PP,8,"67.936,30","1,184","135,66",160,"295,66",67936.3,1.184,135.66,295.66,3117925,BC5931N,0001,PP,BC5931,Casco urbano / Pueblo
1027269,480528,7919714BC5971N0001BE,8,"67.992,92","1,185","135,66",160,"295,66",67992.92,1.185,135.66,295.66,7919714,BC5971N,0001,BE,BC5971,Tosalet / Cap Martí
1003594,478880,3663324BC5937S0001MT,8,"67.996,59","1,185","135,67",160,"295,67",67996.59,1.185,135.67,295.67,3663324,BC5937S,0001,MT,BC5937,Casco urbano / Pueblo
1006577,448515,3838212BC5933N0001EZ,8,"68.008,32","1,185","135,67",160,"295,67",68008.32,1.185,135.67,295.67,3838212,BC5933N,0001,EZ,BC5933,Casco urbano / Pueblo
1029178,507806,9284154BC4998S0001ZA,8,"68.081,71","1,187","135,68",160,"295,68",68081.71,1.187,135.68,295.68,9284154,BC4998S,0001,ZA,BC4998,Les Fonts / Castellans
1006574,492300,3838219BC5933N0001BZ,8,"68.228,05","1,189","135,70",160,"295,70",68228.05,1.189,135.7,295.7,3838219,BC5933N,0001,BZ,BC5933,Casco urbano / Pueblo
1016889,492786,6637013BC5963N0001IP,8,"68.255,79","1,190","135,71",160,"295,71",68255.79,1.19,135.71,295.71,6637013,BC5963N,0001,IP,BC5963,Puerto / Aduanas
1004013,470583,8518208BC5981N0001DU,8,"68.261,91","1,190","135,71",160,"295,71",68261.91,1.19,135.71,295.71,8518208,BC5981N,0001,DU,BC5981,Portitxol / Toscal / Trencall
1000106,474952,5939601BC5953N0001HY,8,"68.551,90","1,195","135,75",160,"295,75",68551.9,1.195,135.75,295.75,5939601,BC5953N,0001,HY,BC5953,Arenal / Canal / Montañar
1005804,473830,2176822BC5927N0001PH,8,"68.800,91","1,199","135,79",160,"295,79",68800.91,1.199,135.79,295.79,2176822,BC5927N,0001,PH,BC5927,Rafalet / Lluca / Covatelles
1017492,463660,7824429BC5972S0001LT,8,"68.836,54","1,200","135,80",160,"295,80",68836.54,1.2,135.8,295.8,7824429,BC5972S,0001,LT,BC5972,Tosalet / Cap Martí
